status_id,status_text,status_datetime,username
1444505019621855241,"ข่าวปลอม อย่าแชร์  ปล่อยกู้สินเชื่อสนับสนุนผู้ได้รับผลกระทบจากโควิด-19 ของ 8 ธนาคาร ผ่านไลน์ Charity Loan

",2021-10-03 03:30:08+00:00,AFNCThailand
1444483201167069184,"ชุดตรวจ ATK ที่ใช้แล้ว ทิ้งอย่างไรให้ปลอดภัย

",2021-10-03 02:03:27+00:00,AFNCThailand
1443417820474183682,"ข่าวปลอม อย่าแชร์  รักษาโรคโควิด-19 ได้ โดยการนำยาอะม็อกซีซิลลิน และอะซิโธรมัยซิน ละลายน้ำแล้วดื่ม

",2021-09-30 03:30:00+00:00,AFNCThailand
1443169778357587970,"ข่าวปลอม อย่าแชร์  รายชื่อยาทั้ง 6 ชนิด ที่ควรซื้อติดบ้านไว้รักษาโควิด-19 ด้วยตัวเอง

",2021-09-29 11:04:22+00:00,AFNCThailand
1442787411017093122,"ข่าวปลอม อย่าแชร์  อเมริกาจะปล่อยเชื้อโควิดในประเทศไทย ผู้ที่ได้รับเชื้อจะมีอาการรุนแรงภายใน 2 ชม. และอยู่ได้ไม่เกิน 2-3 วัน

",2021-09-28 09:44:59+00:00,AFNCThailand
1442383504071790598,"ข่าวปลอม อย่าแชร์  ยาฟ้าทะลายโจร สามารถกินก่อนติดเชื้อโควิด-19 ได้ ไม่ทำลายตับ แต่เป็นการช่วยบำรุงรักษาตับ

",2021-09-27 07:00:00+00:00,AFNCThailand
1442051321008373760,"ข่าวปลอม อย่าแชร์  วัคซีนโควิด-19 เป็นอาวุธชีวภาพที่ใช้ฆ่าคนทางอ้อม คนที่ฉีดจะมีชีวิตไม่ยืนยาว

",2021-09-26 09:00:01+00:00,AFNCThailand
1441658732862136322,"ข่าวปลอม อย่าแชร์  ผลิตภัณฑ์เสริมอาหาร สารสกัดกระชายขาวผสมพลูคาว ช่วยเสริมภูมิคุ้มกัน ต้านโควิด-19

",2021-09-25 07:00:01+00:00,AFNCThailand
1441326546237763584,"ข่าวปลอม อย่าแชร์  กรมขนส่ง บังคับรถแท็กซี่ติดตั้งฉากกั้นโควิด-19 ทุกคัน

",2021-09-24 09:00:01+00:00,AFNCThailand
1441221370847764485,"ซื้อของจากซูเปอร์มาร์เกตอย่างไรให้ปลอดภัย ให้ปลอดภัยจากโควิด-19

",2021-09-24 02:02:06+00:00,AFNCThailand
1440881105054359558,"ข่าวปลอม อย่าแชร์  ผลิตภัณฑ์ W VIT-C ช่วยเสริมภูมิคุ้มกัน ต้านโควิด-19

",2021-09-23 03:30:00+00:00,AFNCThailand
1440518919911985172,"ข่าวปลอม อย่าแชร์  สเปรย์พ่นปากฟ้าทะลายโจร ตราวี เฟรช สามารถป้องกันเชื้อไวรัสโควิด-19 ลงปอดได้

",2021-09-22 03:30:48+00:00,AFNCThailand
1440277050258956302,"ข่าวปลอม อย่าแชร์  ด.ต. ปริวัติ นามลา เสียชีวิตหลังฉีดวัคซีนเข็ม 2 ได้เพียง 1 สัปดาห์​

",2021-09-21 11:29:42+00:00,AFNCThailand
1439846792967987201,"ข่าวปลอม อย่าแชร์  ผลิตภัณฑ์กระชายขาวพลัสดี สามารถยับยั้งการเพิ่มจำนวนเซลล์ไวรัสโควิด-19

",2021-09-20 07:00:01+00:00,AFNCThailand
1439484401482665993,"ข่าวปลอม อย่าแชร์  ผลิตภัณฑ์ยาแคปซูลฟ้าทะลายโจร Prajuab Herbs เป็นผลิตภัณฑ์ที่ได้รับอนุญาตจาก อย.

",2021-09-19 07:00:00+00:00,AFNCThailand
1439152219392073736,"ข่าวปลอม อย่าแชร์  ยาดมสมุนไพรกระชายขาว สูดดมช่วยดักจับเชื้อโควิด ก่อนลงปอด

",2021-09-18 09:00:01+00:00,AFNCThailand
1439086781106991108,"ข่าวบิดเบือน ภูเก็ตแซนด์บ็อกซ์ ติดโควิด-19 ทั้งเกาะ แต่ปิดข่าว

",2021-09-18 04:40:00+00:00,AFNCThailand
1438772603091513345,"ข่าวปลอม อย่าแชร์  เว็บไซต์ หมอพร้อม.com เป็นของรัฐ และเชื่อมโยงกับแอปฯ หมอพร้อม

",2021-09-17 07:51:34+00:00,AFNCThailand
1438759634010091520,"ข่าวปลอม อย่าแชร์  ผลิตภัณฑ์ BS สารสกัดสมุนไพรฟื้นภูมิคุ้มกัน ต้านไวรัส ต้านการอักเสบของปอด

",2021-09-17 07:00:02+00:00,AFNCThailand
1438065482129559552,"ข่าวบิดเบือน เจ้าหน้าที่ฌาปนกิจวัดพระศรีมหาธาตุฯ ติดเชื้อโควิด-19 จำนวน 20 คน

",2021-09-15 09:01:43+00:00,AFNCThailand
1438005204956291072,"ข่าวปลอม อย่าแชร์  ส่วนผสมในวัคซีนโควิด-19 อันตราย และไม่ปลอดภัย

",2021-09-15 05:02:12+00:00,AFNCThailand
1436947687937650689,"ข่าวปลอม อย่าแชร์  ลูกอมกระชายขาว ต้านไวรัสโควิด-19 ได้ 99.99%

",2021-09-12 07:00:00+00:00,AFNCThailand
1436887294162604033,"ข่าวบิดเบือน เตรียมบังคับใช้แพลตฟอร์ม หมอพร้อม แสดงเอกสารฉีดวัคซีน เพื่อตรวจก่อนขึ้นเครื่องบิน

",2021-09-12 03:00:01+00:00,AFNCThailand
1436585300071944193,"ข่าวปลอม อย่าแชร์  รับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด-19 ได้

",2021-09-11 07:00:00+00:00,AFNCThailand
1436253109282508812,"ข่าวปลอม อย่าแชร์  รัฐมนตรีกระทรวงต่างประเทศ ปฏิเสธการรับบริจาควัคซีน Moderna

",2021-09-10 09:00:00+00:00,AFNCThailand
1436162519052087298,"ข่าวบิดเบือน ธปท. ปล่อยกู้ช่วยสภาพคล่องร้านอาหาร-ไรเดอร์-ท่องเที่ยวจากผลโควิด-19

",2021-09-10 03:00:01+00:00,AFNCThailand
1435498464004096002,"ข่าวปลอม อย่าแชร์  สหรัฐฯ มีผู้เสียชีวิตจากวัคซีนโควิด-19 มากกว่าล้านราย และกว่า 60 ล้านคนมีผลข้างเคียงที่ไม่ดี

",2021-09-08 07:01:18+00:00,AFNCThailand
1434335702196494341,"คุณเป็นสูงวัยสายไหนกันบ้าง? ที่ต้องระวังโควิด-19

",2021-09-05 02:00:54+00:00,AFNCThailand
1433995734806892544,"ข่าวบิดเบือน จ.อุบลราชธานี สั่งปิดตลาดสดเทศบาล 3 หลังพบแม่ค้าติดเชื้อโควิด-19 กว่า 32 คน

",2021-09-04 03:30:00+00:00,AFNCThailand
1433701301494370305,"ข่าวบิดเบือน คนพิการที่ติดโควิด-19 ได้รับการช่วยเหลือ 3,000 บาท หากเสียชีวิตช่วยเหลือ 5,000 บาท และช่วยถุงยังชีพชุดละ 550 บาท

",2021-09-03 08:00:01+00:00,AFNCThailand
1433323809285689349,"ข่าวปลอม อย่าแชร์  จ.สุพรรณบุรี ระบุหากฉีดวัคซีนไม่ครบ 2 เข็ม ห้ามติดต่อราชการ

",2021-09-02 07:00:00+00:00,AFNCThailand
1433248728031264770,"เชื้อโควิด-19 ป้องกันได้! แนะเพิ่มความเคร่งครัดให้มากขึ้น

",2021-09-02 02:01:39+00:00,AFNCThailand
1431912379349028867,"ข่าวบิดเบือน อังกฤษ ประกาศห้ามคนไทยเข้าประเทศ เนื่องจากไทยเป็น Red List ความเสี่ยงสูงสุด

",2021-08-29 09:31:29+00:00,AFNCThailand
1431874497716445190,"ข่าวปลอม อย่าแชร์  รพ.ศิริราช รับ walk in ฉีดวัคซีนโควิด-19 สำหรับผู้ที่ไม่สามารถหาจองได้

",2021-08-29 07:00:57+00:00,AFNCThailand
1430839940519133190,"ข่าวบิดเบือน ผู้ที่ติดเชื้อโควิด-19 จะไม่สามารถกลั้นหายใจได้

",2021-08-26 10:30:00+00:00,AFNCThailand
1430821318027513861,"ข่าวปลอม อย่าแชร์  คลิปจากต่างประเทศแนะดื่มน้ำร้อน และหายใจสูดไอน้ำ ช่วยฆ่าเชื้อโควิด-19 ในร่างกาย

",2021-08-26 09:16:00+00:00,AFNCThailand
1430787139059392514,"ข่าวปลอม อย่าแชร์  โครงการสนับสนุนสินเชื่อปล่อยกู้รายย่อย สำหรับผู้ได้รับผลกระทบจากโควิด-19 จากธนาคารของรัฐ

",2021-08-26 07:00:11+00:00,AFNCThailand
1430092525096767490,"ข่าวปลอม อย่าแชร์  นักวิทยาศาสตร์ของ Pfizer เตือนเรื่องการฉีดวัคซีนโควิด-19 ทำให้เสียชีวิตภายใน 2 สัปดาห์

",2021-08-24 09:00:02+00:00,AFNCThailand
1430009469233106965,"ข่าวปลอม อย่าแชร์ หน้ากากอนามัยที่ไม่ระบุ VFE จะไม่สามารถป้องกันไวรัสได้

",2021-08-24 03:30:00+00:00,AFNCThailand
1429749505482661891,"ข่าวปลอม อย่าแชร์  เว็บไซต์ลงทะเบียนขอรับวัคซีนโควิด-19 ยี่ห้อไฟเซอร์ สำหรับคนไทย

",2021-08-23 10:17:00+00:00,AFNCThailand
1429715034742067202,"ข่าวบิดเบือน ทุกเรือนจำในประเทศไทย พบเชื้อโควิด-19 ระบาดเป็นจำนวนมาก ชนิดติดต่อกันแบบ 95%

",2021-08-23 08:00:01+00:00,AFNCThailand
