datetime,id,username,status
2022-01-22 4:33:43,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  ธ.อิสลาม ปล่อยสินเชื่อโครงการชุมชนซื่อสัตย์ผ่านมัสยิด โดยไม่มีเงื่อนไขการกู้

อ่านเพิ่ทเติม https://t.co/DtIKHpJEs2

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ธนาคารอิสลาม #สินเชื่อ #มัสยิด #กู้เงิน https://t.co/7DwSAlLWbx"
2022-01-22 3:03:46,1188724507432718336,AFNCThailand,"ครม. อนุมัติงบกลาง 1,480 ล้านบาท ให้ทำโครงการพาณิชย์ลดราคา ช่วยประชาชน ปี 65 จริงหรือ?

/// https://t.co/m6ns2FMOqe

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ลดราคา #ช่วยประชาชน https://t.co/38FmRXRZgc"
2022-01-22 2:16:23,1188724507432718336,AFNCThailand,"ความเชื่อเกี่ยวกับ COVID-19 จริงชัวร์หรือมั่วนิ่ม!

/// https://t.co/2MEP0s03x0

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โควิด19 #COVID19 https://t.co/eANqxeCGQ0"
2022-01-21 9:40:23,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์! ประเทศเกาหลี เริ่มเปิดรับนักท่องเที่ยว ให้เดินทางเข้าประเทศ

/// https://t.co/hTdmLQavr9

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ทำงานเกาหลี #เปิดประเทศ https://t.co/Pty1xDGwg3"
2022-01-21 8:06:46,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  ขมิ้นชัน สามารถรักษาโรคฟันผุให้หายได้

/// https://t.co/RiakR0KD9R

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ขมิ้นชัน #ฟันผุ #รักษา https://t.co/OVcRmXjtI4"
2022-01-21 6:35:38,1188724507432718336,AFNCThailand,"ไม่ต้องพกใบขับขี่ตัวจริง สามารถใช้ใบขับขี่อิเล็กทรอนิกส์แทนได้ จริงหรือ?

/// https://t.co/aZmZ5zl6z5

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ใบขับขี่ #อิเล็กทรอนิกส์ #ใบอนุญาตขับรถ #ผู้ขับขี่ https://t.co/vQcshefhef"
2022-01-21 6:13:35,1188724507432718336,AFNCThailand,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ในประเทศไทย ตั้งแต่เดือนมีนาคม 2563 ถึงวันที่ 21 มกราคม 2565

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โควิด19 #COVID19 https://t.co/z4s3WWhqhf"
2022-01-21 4:33:52,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  สารบอแรกซ์ ใช้รักษาโรคมะเร็งได้

/// https://t.co/EixRz2h8AX

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #สารบอแรกซ์ #รักษาโรค #มะเร็ง #สุขภาพ https://t.co/lJxLtKvDd4"
2022-01-21 3:00:01,1188724507432718336,AFNCThailand,"ประกันสังคมเปิดสายด่วน 1506 สำหรับผู้ประกันตนมาตรา 33 และ 39 ที่ติดโควิด-19 จริงหรือ?

/// https://t.co/bzI4u0aZJC

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ประกันสังคม #ผู้ประกันตน #ติดโควิด #สายด่วน https://t.co/m3bTugcpFy"
2022-01-21 2:04:36,1188724507432718336,AFNCThailand,"7 วิธีป้องกันโควิดช่วง Work from Home

/// https://t.co/OCX4kUmsXT

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #workfromhome #โควิด19 #ป้องกัน #แพร่เชื้อ https://t.co/33gAHac1yx"
