2022-01-09 05:01:48+00:00,1480042096253812737,ThaiPBS,"ศูนย์ต่อต้านข่าวปลอมระบุ กรณีอนามัย กทม. ไม่รับตรวจฟันผู้ที่ฉีดวัคซีนไม่ครบ 2 เข็ม ตรวจสอบแล้วเป็นข้อมูลเท็จ  #ThaiPBS #ข่าวปลอม

ข้อมูล : ศูนย์ต่อต้านข่าวปลอม ประเทศไทย https://t.co/dVHRYErayA"
2022-01-09 05:01:48+00:00,1480042096253812737,ThaiPBS,"ศูนย์ต่อต้านข่าวปลอมระบุ กรณีอนามัย กทม. ไม่รับตรวจฟันผู้ที่ฉีดวัคซีนไม่ครบ 2 เข็ม ตรวจสอบแล้วเป็นข้อมูลเท็จ  #ThaiPBS #ข่าวปลอม

ข้อมูล : ศูนย์ต่อต้านข่าวปลอม ประเทศไทย https://t.co/dVHRYErayA"
2022-01-01 08:20:58+00:00,1477193116620767233,ThaiPBS,"ศูนย์ต่อต้านข่าวปลอมฯ ระบุกรณีประเด็นดื่มชาที่ร้อนเกินไปเพิ่มความเสี่ยงเป็นโรคมะเร็งหลอดอาหาร เป็นข้อมูลจริง โดยสถาบันมะเร็งแห่งชาติตรวจสอบพบมีหลักฐานยืนยัน

📌 อ่านต่อ https://t.co/9H1t8Sq4Si #ThaiPBS #ดื่มชา https://t.co/EJp8TgJ4yT"
2021-12-24 10:43:52+00:00,1474329977050984448,ThaiPBS,"สธ. ยืนยันข่าวนายกฯ เรียกประชุม ศบค. ด่วน เพื่อพิจารณาล็อกดาวน์ช่วงปีใหม่ ""ไม่เป็นความจริง!"" ขณะที่ จ.นนทบุรี ออกคำสั่งห้ามจัดคอนเสิร์ตทุกกรณี ร้านจำหน่ายอาหารและเครื่องดื่มจัดแสดงดนตรีได้ไม่เกิน 5 ชิ้น

📌 อ่านต่อ https://t.co/rizJQUYwTy #ThaiPBS https://t.co/RSfDhSF4yb"
2022-01-25 04:14:21+00:00,1485828363772215299,Thairath_News,"นายกฯ มีความห่วงใยประชาชน โดยเฉพาะช่วง #โควิด19 ระบาด ที่ทุกคนได้รับความเดือดร้อนอยู่แล้ว แต่ยังมีบางกลุ่มพยายามสร้างข่าวปลอมรายวัน มุ่งสร้างความเข้าใจผิดในประเด็นต่างๆ 

#ข่าวการเมือง #ไทยรัฐออนไลน์ 
https://t.co/5DU1cN6AOk"
2022-01-12 14:51:24+00:00,1481277639570735109,Thairath_News,"กรณีมีการชวนคนว่างงานหรือมองหารายได้เสริมเข้าร่วมกิจกรรมเพื่อรับเงินแสน และมีโลโก้กรมการจัดหางานนั้น ตรวจสอบจากหน่วยงานต้นทางแล้วเป็นข้อมูลเท็จ และยังใช้โลโก้โดยไม่ได้รับอนุญาตด้วย

#ข่าวปลอม #ไทยรัฐออนไลน์ 
https://t.co/ZDp9PNGPDR"
2022-01-12 14:51:24+00:00,1481277639570735109,Thairath_News,"กรณีมีการชวนคนว่างงานหรือมองหารายได้เสริมเข้าร่วมกิจกรรมเพื่อรับเงินแสน และมีโลโก้กรมการจัดหางานนั้น ตรวจสอบจากหน่วยงานต้นทางแล้วเป็นข้อมูลเท็จ และยังใช้โลโก้โดยไม่ได้รับอนุญาตด้วย

#ข่าวปลอม #ไทยรัฐออนไลน์ 
https://t.co/ZDp9PNGPDR"
2022-01-11 11:45:41+00:00,1480868515565375488,Thairath_News,"แย่งวัคซีนคนแก่ไม่เป็นความจริง ""ธนาธร"" ซัด พวกสนับสนุนเผด็จการ แต่งเรื่อง งัดลิงก์ข่าวโชว์ไม่ได้ด้อยค่าวัคซีน ยังชวนคนไปฉีด เตรียมฟ้องกลับ รวมถึงองค์กรรัฐที่เกี่ยวข้อง

#วัคซีนVIP #ข่าวการเมือง #ไทยรัฐออนไลน์

https://t.co/tUnH26xNMl"
2022-01-06 14:22:19+00:00,1479095990565191681,Thairath_News,"กรณีที่มีการแชร์ในโลกโซเชียลระบุว่ามีบางจังหวัด #ล็อกดาวน์ หน่วยงานภาครัฐตรวจสอบแล้วว่าไม่เป็นความจริง ปัจจุบันยังไม่มีการประกาศล็อกดาวน์แต่อย่างใด

#ไทยรัฐออนไลน์ 
https://t.co/NbdhnG0zWJ"
2022-01-06 09:17:41+00:00,1479019327718400004,Thairath_News,"ก.ดิจิทัลฯ ขอให้ประชาชนใช้สื่อโซเชียลอย่างระมัดระวัง ไตร่ตรองข้อมูลให้รอบด้าน หากโพสต์ข้อความเป็นเท็จ สร้างข่าวปลอม รวมถึงผู้ที่แชร์ข้อความ ถือว่ามีความผิดตามกฎหมาย

#ไทยรัฐออนไลน์ 
https://t.co/qckGstqZUl"
2021-12-28 18:36:49+00:00,1475898546679431174,Thairath_News,"สสจ.จัยทบุรี แจงข่าวพบผู้ป่วยอาหารเป็นพิษ ท้องเสียทั้งจังหวัด ไม่เป็นความจริง รับพบผู้ป่วยอาหารเป็นพิษอัตราเพิ่มขึ้น แต่ไม่ใช่กลุ่มใหญ่ ชี้เป็นเรื่องปกติ เหตุเพราะอากาศเปลี่ยนแปลง #ไทยรัฐออนไลน์ 
https://t.co/rLQLc6VQXZ"
2022-01-20 10:52:12+00:00,1484116545546891269,tnnthailand,"ข่าวปลอม อย่าแชร์! ธปท.เชิญชวนสมัครกู้ยืมเงินผ่านแอปฯและไลน์

https://t.co/A0nY7JGc6I

#TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-19 05:46:23+00:00,1483677197739376641,tnnthailand,"ข่าวปลอม! รัฐบาลปรับเพิ่มการจัดเก็บภาษีมูลค่าเพิ่ม VAT เป็น 10%
https://t.co/s1qi5fjbqn

#VAT #ภาษี #ขึ้นVAT #ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-19 05:46:23+00:00,1483677197739376641,tnnthailand,"ข่าวปลอม! รัฐบาลปรับเพิ่มการจัดเก็บภาษีมูลค่าเพิ่ม VAT เป็น 10%
https://t.co/s1qi5fjbqn

#VAT #ภาษี #ขึ้นVAT #ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-15 11:25:33+00:00,1482312999612592129,tnnthailand,"ดีอีเอส สรุป 10 ข่าวปลอมที่ปชช.ให้ความสนใจมากสุด! https://t.co/ayLGNyWyRO

#ข่าวปลอม #ดีอีเอส #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-15 11:25:33+00:00,1482312999612592129,tnnthailand,"ดีอีเอส สรุป 10 ข่าวปลอมที่ปชช.ให้ความสนใจมากสุด! https://t.co/ayLGNyWyRO

#ข่าวปลอม #ดีอีเอส #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-15 06:53:44+00:00,1482244593878188032,tnnthailand,"ข่าวปลอม อย่าแชร์! กินน้ำใบกะเพรา ช่วยล้างสารพิษจากวัคซีนได้ https://t.co/hsQwDcLX9l

#ข่าวปลอม #วัคซีนโควิด #โอมิครอน #โอไมครอน #โควิด19 #โควิดวันนี้ #COVID_19 #โควิด #COVID19 #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-15 06:53:44+00:00,1482244593878188032,tnnthailand,"ข่าวปลอม อย่าแชร์! กินน้ำใบกะเพรา ช่วยล้างสารพิษจากวัคซีนได้ https://t.co/hsQwDcLX9l

#ข่าวปลอม #วัคซีนโควิด #โอมิครอน #โอไมครอน #โควิด19 #โควิดวันนี้ #COVID_19 #โควิด #COVID19 #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-14 13:08:49+00:00,1481976599356805120,tnnthailand,"คลังชี้แจงลงทะเบียน ""คนละครึ่ง เฟส 4"" 16 ม.ค.65 ไม่เป็นความจริง!
https://t.co/mV0rT3fAsY

#คนละครึ่ง #คนละครึ่งเฟส4 #โควิด19 #โควิดวันนี้ #COVID_19 #โควิด #COVID19 #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-12 01:58:59+00:00,1481083253264371717,tnnthailand,"ศูนย์ข้อมูลต่อต้านข่าวปลอมตีแผ่ความจริง “ใช้นิ้วหัวแม่มือจิกร่องปากใต้จมูก” ช่วยคนที่วูบหมดสติ ให้ฟื้นคืน จริงหรือไม่?
https://t.co/l94fvO6n7k
#TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
